@relation 'selecteddata2-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,18'

@attribute ecage26 numeric
@attribute ecsex99 {1,2}
@attribute marst26 {1,2,3,4,5,6}
@attribute mjacg26 {1,2,3,4}
@attribute immst15 {1,2,7}
@attribute pvreg25 {10,11,12,13,24,35,46,47,48,59}
@attribute dwtenr25 {1,2}
@attribute mortg25 {1,2}
@attribute multj28 {1,2}
@attribute alhrp28 numeric
@attribute mtlswk28 numeric
@attribute yrxfte11 numeric
@attribute clwkr1 {1,2,3,4,5,6}
@attribute prmjb1 {1,2,8,9}
@attribute fllprt1 {1,2,9}
@attribute nocg2e6 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,99}
@attribute imphwe1 numeric
@attribute uncoll1 {1,2,3}
@attribute n07c3g10 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,99}
@attribute pubpv10 {1,2,9}
@attribute cqpc42 numeric
@attribute rppc42 numeric
@attribute udpd42 numeric
@attribute wgsal42 numeric
@attribute hleveg18 {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute penpln1 {1,2}

@data
34,1,1,1,7,35,1,1,2,2086,999,7,1,9,1,12,34.56,3,4,2,2200,9000,2000,90000,12,2
64,1,1,1,7,35,1,2,2,2607,999,19.331132,3,9,1,12,999.99,3,8,2,1350,0,0,31000,8,2
27,1,2,1,7,35,2,1,2,864,999,4,1,9,1,19,13,3,4,2,500,0,0,12500,6,2
20,2,6,1,7,35,2,1,2,1887,999,1,1,1,1,17,9.46,3,15,2,700,0,0,18500,9,2
50,2,4,1,7,35,1,1,2,1955,999,30,1,1,1,5,22,1,12,1,2300,3400,650,48000,9,1
47,1,1,1,7,35,1,2,2,1893,999,25,1,1,1,6,50.25,1,16,1,2100,9000,1750,95000,11,1
52,2,1,1,7,35,1,2,2,1893,999,29,1,1,1,5,31.05,1,16,1,2300,4000,600,62500,9,1
50,2,1,1,7,35,1,1,2,1251,999,0,1,1,2,13,12.5,1,6,2,625,0,400,16500,6,1
50,1,1,1,7,35,1,1,1,2225,999,33,1,1,1,21,28.2,1,5,2,2100,0,900,67500,7,1
25,2,6,1,7,35,1,1,2,2086,999,3,1,1,1,5,15,3,8,2,1200,0,0,30000,11,1
24,1,6,1,7,35,1,1,2,2190,999,19.331132,1,1,1,24,21.95,1,5,2,2200,0,825,52500,9,1
64,1,1,1,7,35,1,2,2,1564,999,19.331132,6,9,1,21,999.99,3,7,2,0,0,0,19500,9,2
58,1,1,1,7,35,1,2,2,2086,999,38,1,1,1,2,38.4,3,5,2,2200,0,0,92500,9,1
55,2,1,1,7,35,1,2,2,1564,999,34,1,1,1,2,16.9,3,8,2,1650,1650,0,38000,9,1
29,1,6,1,7,48,2,1,2,1925,999,11,1,9,1,20,26.8,1,4,2,2100,4200,700,47000,11,2
63,1,4,1,7,35,1,1,1,1877,999,43,6,9,1,12,999.99,3,8,2,0,0,0,1850,9,2
58,1,1,1,7,35,1,1,2,2346,999,39,1,1,1,20,25,3,4,2,2200,0,0,52500,9,2
62,1,3,1,7,35,2,1,2,1877,999,39,1,1,1,6,35.04,3,13,1,2200,4800,0,67500,8,1
54,2,2,1,7,35,1,1,2,2086,999,37,1,1,1,4,30,3,13,1,2300,4100,0,62500,9,1
54,1,2,1,7,35,1,1,2,2868,999,36,3,9,1,24,999.99,3,5,2,2200,0,0,55000,9,2
27,2,6,1,7,35,2,1,2,0,997,7,1,9,9,99,999.99,3,99,9,125,0,0,6750,5,2
31,2,1,1,7,35,1,1,2,1955,999,6,1,1,1,7,41.7,1,12,1,3100,8000,950,80000,9,1
49,2,4,1,7,35,1,2,2,1512,999,0,1,1,2,8,32.44,3,12,2,2300,0,475,52500,9,2
61,1,1,1,7,35,2,1,2,1396,4,38,1,1,1,22,20.16,1,7,1,0,2800,550,47000,9,2
57,1,1,1,7,35,1,2,2,1669,999,19.331132,1,1,1,15,21.56,3,10,2,925,0,0,20000,9,2
39,1,3,1,7,35,1,1,1,1217,999,14,1,1,2,15,37.44,3,13,1,2200,0,0,37000,11,2
32,1,1,1,7,35,1,1,2,1393,999,16,1,9,1,25,14.35,1,5,2,1300,0,0,28000,9,2
54,1,2,1,7,35,1,1,2,1955,999,31,1,9,1,99,36.35,1,16,1,2100,0,0,60000,11,1
45,2,1,1,7,35,1,1,2,2086,999,22,1,9,1,5,21.59,3,7,2,2300,3600,725,52500,6,1
52,2,1,1,7,35,1,2,2,1304,999,0,1,1,2,17,18.62,1,12,2,975,1750,325,23000,6,1
27,1,6,1,7,35,2,1,2,1825,999,3,1,9,1,10,25,1,11,1,2300,6000,875,57500,11,1
25,2,6,1,7,35,1,2,2,612,4,19.331132,1,1,2,17,10.9,3,6,2,775,0,0,20000,12,1
46,1,1,1,7,35,1,1,2,2190,999,19.331132,1,1,1,24,37.94,1,5,2,2400,0,1200,87500,9,1
19,1,6,1,7,35,1,1,2,588,999,19.331132,1,1,1,20,20,3,4,2,650,0,0,17000,9,2
48,2,1,1,7,35,1,1,2,2086,999,30,1,1,1,5,17,3,6,2,1750,0,0,39000,9,1
47,1,1,1,7,35,1,1,1,3581,999,24,1,1,1,24,38.4,1,5,2,2400,0,1100,92500,7,1
53,2,1,1,7,35,1,2,2,1955,999,19.331132,1,1,1,4,22.02,1,12,1,2100,2800,625,45000,11,1
54,1,1,1,7,35,1,2,2,2190,999,19.331132,1,1,1,8,34.29,1,12,1,2300,6250,900,82500,11,1
24,2,6,1,7,35,1,2,2,907,999,19.331132,1,2,1,17,10,3,14,2,350,0,100,10500,11,2
26,2,6,1,7,35,2,1,2,2086,999,3,1,1,1,5,23.26,1,16,1,1900,1550,925,43000,11,1
51,2,3,1,7,35,1,1,1,3311,999,25,1,1,1,5,25.04,1,12,1,2100,3300,0,52500,9,1
48,2,6,1,7,35,1,1,2,1955,999,3,1,1,1,5,25,1,3,2,2200,3600,800,57500,9,1
46,1,3,1,7,35,1,1,2,1029,999,23,1,1,1,20,34,1,5,2,1300,275,125,29000,12,1
30,2,1,1,7,35,1,1,2,2086,999,11,1,1,1,5,14,3,10,2,1300,0,0,28000,9,2
33,1,1,1,7,35,1,1,2,2086,999,16,1,1,1,5,13.68,3,6,2,1100,0,0,27000,9,1
32,1,2,1,7,35,2,1,2,2286,999,7,1,9,1,5,11.34,3,10,2,975,0,0,23000,5,2
35,1,1,1,7,35,1,1,2,1825,999,7,1,1,1,8,30.17,1,12,1,2200,3900,700,52500,11,1
42,1,4,1,7,35,1,1,1,3438,999,19.331132,1,2,9,99,33.61,1,11,1,2200,4900,1200,67500,8,2
53,1,1,1,7,35,1,1,2,2086,999,32,3,9,1,18,999.99,3,15,2,950,0,0,20000,9,2
51,2,1,1,7,35,1,1,2,2086,999,29,6,9,1,3,999.99,3,8,2,3000,0,0,0,9,2
50,1,2,1,7,35,1,1,2,1565,999,28,5,9,1,18,999.99,3,4,2,375,0,0,0,9,2
49,2,2,1,7,35,1,1,2,1981,999,24,1,1,1,12,22.57,3,8,2,2300,0,0,48000,9,2
47,1,1,1,2,35,2,1,2,3650,999,9,3,9,1,2,999.99,3,6,2,1550,0,0,35000,11,2
46,2,1,1,2,35,2,1,2,2007,999,27,1,9,1,3,34.91,3,8,2,2300,0,700,70000,9,1
62,2,1,1,7,35,1,1,2,1669,999,19.331132,1,1,9,13,16.26,3,6,2,1800,3400,0,40000,6,1
61,1,1,1,7,35,1,1,2,1955,999,12,1,9,1,3,27.65,1,16,1,2200,0,0,60000,11,1
49,2,1,1,7,35,1,1,2,2086,999,14,1,1,1,99,37.44,3,2,2,2300,3700,0,125000,11,1
50,1,1,1,7,35,1,1,2,2086,999,24,1,1,1,6,51.84,3,2,2,2300,0,0,120000,11,1
50,1,1,1,7,35,1,1,2,1825,999,33,1,1,1,4,68.57,1,3,1,2200,6250,875,110000,9,1
46,2,1,1,7,35,1,1,2,2086,999,28,1,1,1,20,33,1,3,1,2300,3500,1025,77500,9,1
39,1,1,1,7,35,1,1,2,1825,999,19,1,1,1,9,31.8,1,12,2,2200,4300,1150,52500,9,1
37,2,1,1,7,35,1,1,2,2086,999,18,1,1,1,5,26.4,1,16,1,2200,4500,875,67500,9,1
29,2,1,1,7,35,2,1,2,1530,999,1,1,1,1,13,10.25,3,6,2,500,0,0,16000,7,2
34,1,1,1,7,35,2,1,2,564,999,9,1,1,1,13,20,3,6,2,150,0,0,7000,9,2
37,2,1,1,7,35,1,2,2,2179,999,13,1,9,1,5,21.6,3,6,2,2300,0,0,55000,9,2
37,1,1,1,7,35,1,2,2,2092,999,19,1,9,1,20,20,3,15,2,1600,0,0,35000,9,2
26,2,6,1,7,35,2,1,1,2252,999,19.331132,1,1,1,12,20,3,8,2,1700,0,0,36000,9,2
45,1,1,1,7,35,1,1,2,1565,999,20,1,1,1,20,25,3,4,2,2200,0,0,77500,9,2
46,2,1,1,7,35,1,1,2,2007,999,9,1,1,1,9,31.5,1,12,1,350,1300,200,10500,9,1
23,1,6,1,7,35,1,1,2,2005,999,2,1,1,1,17,11.7,3,14,2,1050,0,0,24000,9,2
18,2,6,1,7,35,1,1,2,1275,999,1,1,1,1,13,10.25,3,14,2,175,0,0,10000,6,2
38,2,3,1,7,35,1,2,2,1825,999,14,1,1,1,9,43.89,1,16,1,2300,5500,700,77500,11,1
54,1,1,1,7,35,1,1,2,1989,999,19.331132,1,1,9,21,40.22,1,7,2,2200,7750,1300,85000,4,1
57,2,1,1,7,35,1,1,2,1564,999,38,1,9,1,5,21.12,3,8,2,1600,0,0,37000,6,1
37,2,6,1,7,35,1,2,1,3036,999,19.331132,1,1,1,13,15,3,6,2,1000,0,200,25000,9,2
26,2,2,1,7,35,1,1,2,1773,999,8,1,1,1,14,8.6,3,14,2,825,0,0,19500,5,2
52,1,3,1,7,35,1,1,2,2086,999,27,1,1,1,15,27,1,16,1,2300,5500,1050,75000,9,1
28,2,1,1,7,35,1,1,2,2086,999,11,1,1,1,2,24.75,1,13,2,2200,550,475,55000,7,1
36,1,1,1,7,35,1,1,2,1395,999,18,1,2,1,5,21.63,1,16,1,1350,2500,350,30000,9,1
26,2,2,1,7,35,1,1,2,2086,999,5,1,9,1,6,22.45,3,5,2,2200,0,0,47000,9,1
42,1,3,1,7,35,1,1,2,2086,999,18,6,9,1,2,999.99,3,4,2,3700,0,0,0,9,2
42,2,3,1,7,35,1,1,2,2346,999,23,5,9,1,2,999.99,3,12,2,2400,0,0,0,10,2
48,1,1,1,7,35,1,1,2,2346,999,29,5,9,1,17,999.99,3,15,2,4000,0,0,0,9,2
46,2,1,1,7,35,1,1,1,3129,999,28,5,9,1,17,999.99,3,15,2,3800,0,0,0,9,2
50,2,4,1,7,35,1,2,2,2060,999,31,1,1,1,24,25.02,3,5,2,2300,0,0,57500,9,1
26,2,4,1,2,46,2,1,2,1179,999,9,1,1,1,5,12.8,3,10,2,625,0,25,17500,9,2
52,2,4,1,7,35,2,1,2,1502,999,19.331132,1,1,2,5,14.89,3,6,2,975,425,0,23000,6,1
30,1,6,1,7,35,2,1,2,2086,999,9,1,9,1,5,19.68,3,4,2,1900,0,0,43000,7,1
50,1,1,1,7,59,1,2,2,2607,999,25,5,9,1,99,999.99,3,12,2,2200,0,0,145000,12,2
49,2,1,1,7,59,1,2,1,1273,999,17,1,1,2,7,24,1,12,1,2200,1650,1500,47000,12,1
63,2,2,1,7,35,1,2,2,1564,999,28,1,1,1,13,9.6,3,6,2,750,0,0,18500,5,2
34,2,1,1,7,35,1,1,2,2086,999,7,1,1,1,99,40.8,1,11,1,2300,11000,1300,115000,12,1
42,1,1,1,7,35,1,1,2,2607,999,19,1,1,1,2,26.5,3,2,2,2200,0,0,77500,7,1
45,2,6,1,7,35,1,1,2,1356,999,0,1,9,2,13,11.35,3,6,2,1500,0,0,12000,6,2
52,1,3,1,7,35,1,2,2,2086,999,29,1,1,1,21,25,1,7,2,2300,5000,1100,95000,6,1
41,1,1,1,7,35,1,1,2,2086,999,16,1,1,1,10,43.2,1,11,1,2300,18000,1350,97500,12,1
42,2,1,1,7,35,1,1,2,1929,999,15,1,1,1,5,20.76,3,12,2,2000,0,0,47000,9,2
46,2,1,1,7,35,1,2,1,1564,999,7,1,1,2,7,18,3,12,2,750,0,100,19500,9,2
50,1,1,1,7,35,1,2,2,2034,999,30,1,1,1,20,67.94,1,3,1,2200,5750,925,135000,9,1
25,2,6,1,7,35,2,1,2,632,999,1,1,9,2,8,32,3,12,2,525,0,100,13000,9,2
58,1,4,1,7,35,1,2,2,2086,999,39,1,1,1,20,45,1,3,1,2100,6000,1025,110000,9,1
43,1,6,1,7,35,1,2,2,2607,999,25,5,9,1,2,999.99,3,4,2,1550,0,0,0,6,2
58,2,2,1,7,35,1,2,2,1147,999,19.331132,1,1,2,13,11.35,3,6,2,550,0,0,14500,4,2
49,1,2,1,7,35,1,2,2,2086,999,19.331132,1,2,1,22,20,3,4,2,2200,0,0,60000,9,2
32,2,1,1,7,35,1,1,2,1174,999,4,2,9,1,4,999.99,3,6,2,0,0,0,0,6,2
39,1,1,1,7,35,1,1,2,2086,999,16,5,9,1,18,999.99,3,4,2,4100,0,0,0,6,2
34,2,1,1,7,35,1,1,2,1046,999,7,1,2,2,13,10.25,3,6,2,325,0,0,10250,9,2
33,1,1,1,7,35,1,1,2,1825,999,11,1,1,1,3,40.05,3,3,2,2200,6250,0,82500,9,1
49,2,1,1,7,35,2,1,1,934,999,24,1,1,2,13,10.5,3,6,2,250,0,0,8750,9,2
59,1,1,1,7,35,1,2,2,1852,999,38,1,1,1,20,27.36,1,5,2,1850,3000,0,41000,9,1
44,2,4,1,7,35,1,2,2,1676,999,2,1,9,1,25,10.25,3,6,2,575,0,0,16500,6,2
65,2,1,1,7,35,1,2,2,870,999,19.331132,1,2,2,17,18,3,15,2,0,0,0,17500,6,2
23,2,2,1,7,35,1,1,1,2502,999,4,1,1,2,10,10.25,3,11,1,500,0,0,14000,9,2
46,1,1,1,7,35,1,1,2,2737,999,19.331132,1,1,1,3,34.91,3,8,2,2200,4000,0,95000,11,1
44,2,1,1,7,35,1,1,2,3389,999,19.331132,4,9,1,2,999.99,3,6,2,825,0,0,0,9,2
55,1,1,1,7,35,1,2,2,0,997,32,1,9,9,99,999.99,3,99,9,4600,0,0,0,9,2
51,2,1,1,7,35,1,2,1,912,999,2,1,1,2,13,11,3,6,2,1050,0,0,4500,4,1
60,2,1,1,7,35,1,2,2,1880,999,40,1,1,1,16,22.56,1,11,1,1750,2800,675,37000,9,1
62,1,1,1,7,35,1,1,1,4172,999,38,6,9,1,3,999.99,3,9,2,0,0,0,0,12,2
31,2,6,1,7,35,1,1,2,1955,999,13,1,9,1,4,33.79,3,15,2,2100,4700,975,70000,9,1
45,2,1,1,7,35,1,1,1,1977,999,17,1,1,1,6,38.4,1,16,1,2300,5000,0,70000,12,1
49,1,1,1,7,35,1,1,2,1877,999,12,1,1,1,6,45.33,1,16,1,2200,7000,0,85000,12,1
67,2,4,1,7,35,1,1,2,1717,999,32,1,9,1,4,29.7,1,16,1,0,0,0,50000,7,1
44,2,4,1,7,35,1,1,2,2086,999,21,1,9,1,13,18.5,3,13,2,2000,0,25,47000,7,1
39,1,6,1,7,35,2,1,2,2086,999,12,1,1,1,6,29.62,3,9,2,2100,2400,0,60000,12,1
28,2,6,1,7,35,1,1,2,1915,999,2,1,1,1,7,16.5,3,12,1,1500,0,0,21000,11,2
51,1,1,1,7,35,2,1,1,4484,999,19.331132,1,2,1,22,24,1,7,1,2200,2200,625,47000,6,1
27,1,1,1,7,35,2,1,2,2790,999,9,1,1,1,23,20.65,1,2,2,2300,0,0,70000,9,2
38,1,3,1,7,35,1,1,2,1955,999,11,1,1,1,2,19.46,3,13,2,1700,0,0,37000,9,1
35,2,1,1,7,35,1,1,2,1825,999,16,1,1,1,6,28.73,1,11,1,2100,6250,2400,70000,12,1
30,1,3,1,7,35,1,1,2,2216,999,15,1,1,1,17,18,3,6,2,1850,0,0,40000,4,2
31,1,1,1,7,35,1,1,2,3129,999,19.331132,2,9,1,9,999.99,3,9,2,4300,0,0,0,11,2
30,2,1,1,7,35,1,1,1,1185,999,19.331132,1,2,2,10,19.2,1,11,1,1250,2300,325,28000,11,2
30,1,1,1,7,35,1,1,1,2162,999,12,1,1,1,23,30.2,1,2,2,2200,0,1350,95000,9,1
39,1,1,1,7,35,1,1,2,2086,999,19.331132,1,1,1,21,18,3,7,2,2300,0,0,67500,9,2
39,2,1,1,7,35,1,1,2,834,999,19.331132,1,1,2,5,10.8,1,12,2,450,0,425,12000,9,2
38,2,3,1,7,35,2,1,2,1476,999,19.331132,1,1,1,8,18.5,3,12,2,1850,0,0,40000,9,2
41,1,1,1,7,35,1,1,2,2086,999,20,1,1,1,23,25.92,1,2,1,2100,4000,1050,52500,7,1
43,2,1,1,7,35,1,1,2,1955,999,15,1,1,1,2,31.74,3,9,2,2100,3200,0,70000,9,1
50,1,1,1,7,35,1,1,2,2036,999,29,1,1,1,21,17,3,6,2,2200,0,25,49000,9,2
44,2,1,1,7,35,1,1,2,1955,999,3,1,1,1,4,28.16,1,16,1,1900,1750,400,45000,6,1
46,1,1,1,7,35,1,1,2,2009,999,16,1,1,1,6,36,3,4,2,2200,0,0,80000,9,1
46,2,1,1,7,35,1,1,2,2607,999,19.331132,6,9,1,9,999.99,3,12,2,0,0,0,0,6,2
21,2,6,1,7,35,2,1,2,2086,999,19.331132,1,1,1,8,22,3,12,1,1950,700,700,43000,9,2
34,2,1,1,7,35,1,1,2,2086,999,9,1,1,1,8,16.85,1,6,2,1500,950,525,33000,11,1
35,1,1,1,7,35,1,1,2,2294,999,13,1,1,1,21,24.3,3,7,2,2200,0,0,55000,9,2
44,1,1,1,7,35,1,1,2,2086,999,23,1,1,1,6,34.63,1,2,2,2300,0,1900,110000,10,1
44,2,1,1,7,35,1,1,2,2086,999,21,1,1,1,4,21.12,3,12,2,1900,0,0,41000,9,2
57,1,1,1,7,35,1,2,2,2257,999,39,1,1,1,99,26.92,3,2,2,2200,0,100,155000,6,2
55,2,1,1,7,35,1,2,2,1251,999,0,1,1,2,17,10.5,1,6,2,450,0,175,13500,4,2
60,2,3,1,7,35,2,1,2,2086,999,6,1,9,1,5,22.75,3,5,2,1150,475,0,26000,4,1
40,2,3,1,7,35,1,1,1,2668,999,10,1,1,1,7,29.14,1,12,1,2200,4000,1050,75000,9,1
30,1,6,1,7,35,2,1,2,2086,999,8,1,1,1,5,12.75,3,6,2,1250,0,0,31000,9,2
50,1,2,1,7,35,1,1,2,2607,999,31,4,9,1,2,999.99,3,6,2,1850,0,0,39000,9,2
30,2,2,1,7,35,1,1,2,104,999,2,2,9,2,17,999.99,3,8,2,0,0,0,0,7,2
37,1,2,1,7,35,2,1,2,2086,999,19.331132,1,2,1,19,29.35,2,11,2,1250,0,0,28000,9,2
43,1,2,1,7,35,1,1,2,2086,999,25,1,1,1,2,42,3,5,2,2100,5000,0,95000,9,1
64,1,6,1,7,35,2,1,2,1564,999,43,4,9,1,2,999.99,3,8,2,0,0,0,30000,5,2
56,1,1,1,7,35,1,1,2,2086,999,38,1,1,1,23,48,1,2,2,2200,0,1400,97500,5,1
53,2,1,1,7,35,1,1,2,1612,999,26,1,1,1,17,40.2,3,15,2,2800,0,0,325,9,2
58,1,1,1,7,35,1,2,2,3014,999,35,1,1,1,23,54.81,3,2,2,2300,5250,0,160000,6,1
44,2,3,1,7,35,1,1,2,1929,999,21,1,1,1,4,23.35,3,8,2,2200,2500,0,50000,9,1
54,2,4,1,7,35,1,1,2,1825,999,13,1,1,1,9,38.57,1,12,1,2300,5750,1025,70000,9,1
43,2,4,1,7,35,1,1,2,2086,999,28,1,9,1,2,34.56,3,8,2,2100,0,0,67500,7,1
35,1,1,1,7,11,1,1,2,1955,999,14,1,9,1,2,40.96,1,16,1,2100,3300,0,67500,12,1
32,2,1,1,7,11,1,1,2,1955,999,19.331132,1,2,1,2,43.52,3,11,1,2200,5000,0,82500,12,1
33,2,6,1,7,35,1,1,1,1602,999,19.331132,1,1,1,8,34.91,1,12,1,2100,4700,1025,77500,9,1
51,2,2,1,7,35,1,1,2,1470,999,33,1,1,1,13,15,3,6,2,1400,0,0,31000,6,1
23,2,6,1,7,35,2,1,2,3129,999,1,6,9,1,11,999.99,3,9,2,0,0,0,0,7,2
58,1,1,1,7,35,1,1,2,2607,999,40,4,9,1,21,999.99,3,7,2,1650,0,0,38000,7,2
57,2,1,1,7,35,1,1,1,1760,999,19.331132,1,1,9,4,19.38,3,7,2,700,0,0,17000,7,2
33,2,6,1,7,35,2,1,2,2086,999,12,1,1,1,18,15.12,3,15,2,1350,0,0,30000,7,1
29,1,6,1,7,35,1,1,2,1043,999,19.331132,1,1,1,20,57.6,1,7,2,2200,3900,1000,57500,9,1
60,1,1,1,7,35,1,1,2,2086,999,42,1,1,1,20,12.25,3,15,2,2100,1650,0,47000,3,1
61,2,1,1,7,35,1,1,2,1344.26572,999,19.331132,6,9,9,17,999.99,3,10,2,75,0,0,4300,3,2
48,2,3,1,7,35,2,1,2,1955,999,11,1,1,1,5,25.34,1,16,1,2400,3100,700,47500,9,1
44,2,1,1,7,35,1,1,2,1564,999,14,1,9,1,10,43.52,1,11,1,2200,9750,1150,90000,11,1
47,1,1,1,7,35,1,1,2,2190,999,30,1,9,1,24,47,3,3,1,2300,13000,1100,110000,9,1
23,2,6,1,2,35,2,1,2,827,0,0,1,2,1,3,11.5,3,10,2,175,0,0,6750,11,2
40,1,1,1,7,35,1,1,1,1548,999,13,1,1,2,10,25.11,3,11,1,2200,1200,0,48000,12,1
29,1,6,1,7,35,1,2,2,2086,999,19.331132,1,1,1,20,18.5,3,15,2,1500,0,0,34000,7,2
45,2,2,1,7,35,1,2,2,2086,999,19,1,9,1,10,20.32,1,11,1,2200,10500,1500,90000,11,1
46,1,2,1,7,35,1,2,2,2086,999,22,1,9,1,17,19.2,3,7,2,2300,4200,0,50000,9,2
26,1,6,1,7,35,1,2,2,2086,999,10,1,9,1,20,16,3,15,2,1450,0,0,31000,4,2
51,2,2,1,7,35,1,2,2,1470,999,30,1,1,1,17,13.53,3,6,2,0,0,0,21000,6,2
38,1,1,1,7,35,1,1,2,2190,999,19,1,1,1,17,22.62,3,15,2,2100,2200,0,92500,9,1
41,2,1,1,7,35,1,1,2,1146,999,23,1,1,1,4,15,3,4,2,825,0,0,21000,6,2
44,1,1,1,7,35,1,1,2,1222,6,23,1,1,1,24,19,3,3,2,2100,0,0,52500,6,2
30,2,1,1,7,35,1,1,2,1929,999,12,1,9,1,4,33.73,3,8,2,2200,3200,0,72500,9,1
33,1,1,1,7,35,1,1,2,1988,999,7,1,1,1,4,18,3,8,2,900,3200,0,20000,9,1
53,2,1,1,7,35,1,1,2,1825,999,33,1,1,1,4,31.08,3,11,1,2200,4300,0,52500,8,1
57,1,1,1,7,35,1,1,1,2346,999,37,1,1,1,17,24.43,3,10,2,2300,0,575,50000,6,2
44,1,1,1,7,35,1,1,2,2086,999,25,1,1,1,17,26.4,1,11,1,2300,4300,1100,55000,6,1
41,2,1,1,7,35,1,1,2,1877,999,20,1,1,1,8,30.93,3,12,2,2200,0,675,60000,9,2
43,2,1,1,7,35,1,1,2,2346,999,23,1,9,1,24,25.86,3,5,2,2200,0,0,80000,9,1
46,1,1,1,7,35,1,1,2,1825,999,26,1,9,1,6,43.89,3,9,2,2200,0,0,82500,9,2
54,1,1,1,7,35,1,1,1,2465,999,35,1,1,1,12,20,3,5,2,2100,0,0,57500,9,2
46,2,1,1,7,35,1,1,2,2086,999,24,1,1,1,6,38.4,1,5,2,2300,2600,2600,100000,11,1
31,2,1,1,7,35,1,1,1,1412,999,4,3,9,1,4,999.99,3,5,2,2100,0,1150,2100,11,2
35,1,1,1,7,35,1,1,2,1955,999,8,1,9,1,6,35.84,3,8,2,2200,0,1200,80000,9,1
44,1,1,1,7,35,1,2,2,2346,999,24,1,1,1,20,42.67,1,4,2,2200,4500,2400,120000,9,1
45,2,1,1,7,35,1,1,2,1757,999,19.331132,1,1,9,5,28.46,1,16,1,2100,3200,750,55000,10,1
50,1,1,1,7,35,1,1,2,0,14,22,1,9,9,99,999.99,3,99,9,1025,0,475,24000,9,2
20,1,6,1,7,35,2,1,2,1825,999,3,1,1,1,17,12.84,3,8,2,750,0,0,17500,6,2
47,1,1,1,7,35,1,1,2,2086,999,27,1,1,1,23,30,1,2,2,2300,0,1350,120000,6,1
50,2,1,1,7,35,1,1,2,1955,999,27,1,1,1,5,25.14,1,16,1,2200,3100,700,48000,9,1
40,1,1,1,7,35,1,1,2,2086,999,22,1,1,1,20,32.64,3,2,2,2300,3400,0,95000,9,1
30,1,2,1,7,35,2,1,2,1955,999,19.331132,1,1,1,5,28.16,1,16,1,2100,2800,750,52500,6,1
49,2,1,1,7,35,1,1,2,1825,999,19,1,1,1,9,32.91,1,16,1,2200,3900,450,62500,11,1
54,1,1,1,7,35,1,1,2,1825,999,30,1,1,1,12,49.37,3,13,2,2200,2000,0,100000,9,1
51,1,1,1,7,35,1,1,1,2555,999,27,1,1,1,6,74.4,3,9,2,2200,5250,0,100000,11,1
48,2,3,1,2,35,1,2,2,1598,999,14,1,1,1,4,21.94,3,9,2,1500,0,200,34000,11,2
62,1,1,1,7,35,1,1,2,2086,999,19.331132,1,1,1,24,29.05,1,10,2,2200,5500,1250,77500,9,1
67,2,1,1,7,35,1,1,2,2607,999,19.331132,6,9,1,12,999.99,3,8,2,0,0,0,48000,9,2
35,2,6,1,7,35,1,1,1,2016,999,19.331132,1,1,1,7,32,1,12,1,2200,4400,1600,80000,11,1
62,1,4,1,7,35,1,2,2,2086,999,41,1,1,1,20,31.2,1,2,2,2200,0,1300,92500,9,1
63,2,1,1,7,35,1,1,2,1717,999,32,1,1,1,4,29.7,1,16,1,2200,3600,675,57500,7,1
56,1,1,1,7,35,1,1,2,5200,999,37,3,9,1,21,999.99,3,7,2,2000,0,0,44000,9,2
56,2,3,1,7,35,2,1,2,2040,999,37,1,1,1,5,25,1,7,1,2200,3000,925,57500,9,1
36,1,1,1,7,35,1,1,2,1825,999,11,1,9,1,5,26.88,1,13,2,2100,0,0,52500,9,1
38,2,1,1,7,35,1,1,2,2086,999,13,1,9,1,10,33.6,1,11,1,2300,10000,0,92500,11,1
39,1,1,1,7,35,1,1,2,2086,999,14,4,9,1,21,999.99,3,7,2,950,0,0,0,9,2
40,1,1,1,7,35,1,1,2,2607,999,15,5,9,1,12,999.99,3,8,2,0,0,0,0,9,2
37,2,1,1,7,35,1,1,2,1251,999,0,1,1,2,7,30,3,12,2,2400,0,0,44000,9,2
61,1,1,1,7,35,1,1,2,2153,999,42,1,1,1,3,33.41,3,6,2,2300,0,0,65000,6,2
57,2,1,1,7,35,1,1,2,1955,999,36,1,1,1,6,23.04,3,99,2,2000,5250,0,47000,6,1
49,2,4,1,7,35,1,1,2,1825,999,29,1,1,1,4,32.37,3,13,2,2200,3600,0,67500,9,1
51,2,2,1,7,35,1,1,2,279,999,30,1,1,1,5,24.1,1,7,1,1450,1950,0,31000,6,1
56,1,1,1,7,35,1,1,2,2086,999,32,1,1,1,2,60,2,7,2,2200,0,0,125000,10,2
52,1,1,1,7,35,1,1,2,0,997,34,1,9,9,99,999.99,3,99,9,2300,0,0,55000,4,2
54,2,1,1,7,35,1,1,2,3129,999,34,6,9,1,3,999.99,3,9,2,2600,0,0,42000,9,2
43,2,3,1,7,35,2,1,2,1825,999,27,1,9,1,9,30.17,3,9,2,2300,4000,0,57500,9,2
65,2,1,1,7,35,1,2,2,1695,999,38,1,1,1,8,20.9,1,12,1,0,3700,725,60000,9,1
