@relation selecteddata2_post1-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R16-weka.filters.unsupervised.attribute.Remove-R4

@attribute ecage26 numeric
@attribute ecsex99 {1,2}
@attribute marst26 {1,2,3,4,5,6}
@attribute pvreg25 {10,11,12,13,24,35,46,47,48,59}
@attribute dwtenr25 {1,2}
@attribute mortg25 {1,2}
@attribute multj28 {1,2}
@attribute alhrp28 numeric
@attribute yrxfte11 numeric
@attribute clwkr1 {1,2,3,4,5,6}
@attribute prmjb1 {1,2,8,9}
@attribute fllprt1 {1,2,9}
@attribute nocg2e6 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,99}
@attribute imphwe1 numeric
@attribute uncoll1 {1,2,3}
@attribute n07c3g10 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,99}
@attribute pubpv10 {1,2,9}
@attribute cqpc42 numeric
@attribute rppc42 numeric
@attribute udpd42 numeric
@attribute wgsal42 numeric
@attribute hleveg18 {1,2,3,4,5,6,7,8,9,10,11,12}

@data
59,2,1,35,1,2,2,1955,35,1,1,1,5,22.75,1,16,1,2200,6500,1000,72500,6
55,1,1,35,1,2,2,1825,36,1,1,1,6,34.01,1,11,1,2100,6000,925,65000,9
41,1,6,35,2,1,2,2086,15,1,1,1,13,16,3,6,2,1350,0,0,29000,11
46,2,6,35,2,1,1,4172,20,1,1,1,2,48,3,12,1,2200,2500,0,45000,9
31,2,6,35,2,1,2,1955,5,1,1,1,4,18.43,3,8,2,1650,1100,0,37000,9
49,2,1,35,1,1,2,1157,29,1,1,1,16,24.49,1,11,1,1650,2600,550,35000,9
48,1,1,35,1,1,2,2190,30,1,1,1,21,29.5,2,6,2,2200,0,25,75000,6
61,1,1,35,1,2,2,1955,19.33113,1,1,1,9,35.64,3,12,1,2100,6000,375,82500,12
49,2,1,35,1,1,2,1825,26,1,1,1,9,28.53,3,9,2,1250,4600,0,28000,8
52,1,1,35,1,2,2,2086,31,1,1,1,2,43.51,2,16,1,2300,11000,1100,110000,9
53,1,1,35,1,1,2,2086,30,1,1,1,3,28.87,3,8,2,2100,0,0,77500,9
53,2,1,35,1,1,2,1955,24,1,1,1,4,25.34,3,16,1,2300,3600,0,49000,6
34,2,1,35,2,1,2,608,0,1,1,2,16,14,3,12,2,350,0,0,12000,9
58,2,2,35,1,2,2,2086,42,1,1,1,9,30.01,3,12,2,2200,0,0,62500,9
61,1,3,35,1,1,2,2216,35,1,1,1,24,14.63,3,5,2,1700,0,0,39000,11
25,1,6,35,1,1,2,2086,4,1,1,1,12,39.36,3,8,2,2200,0,0,87500,11
49,1,4,35,1,1,2,2086,31,1,2,1,20,43.2,3,10,2,2200,4700,0,90000,9
32,2,1,35,1,1,2,2086,12,1,1,1,2,18.96,3,12,2,1700,1950,0,39000,9
22,2,6,35,1,2,1,2555,4,1,1,1,5,12,3,10,2,1250,0,0,22000,9
61,2,1,35,1,2,2,1825,40,1,1,1,5,27.37,1,11,1,2200,4600,1350,75000,9
55,2,1,35,1,1,2,1825,17,1,1,1,10,20.3,1,11,1,1900,975,450,41000,12
35,2,6,35,1,2,2,1955,17,1,1,1,5,17.41,3,8,2,1600,1050,0,38000,7
64,2,5,35,1,2,2,1460,37,1,1,2,13,11.8,3,6,2,0,0,0,20000,9
48,1,1,35,1,1,2,2607,28,1,1,1,21,29.18,1,7,2,2300,5500,1550,72500,7
48,2,1,35,1,1,2,2091,25,1,1,1,24,23,3,5,2,1800,0,0,41000,9
46,1,1,35,1,1,2,1929,23,1,1,1,17,22,3,12,2,1950,425,0,44000,9
55,2,1,35,1,1,2,1929,26,1,1,1,5,26.98,3,14,2,2100,1300,0,52500,9
40,2,1,35,1,1,2,1586,11,1,1,1,8,18,3,12,2,750,0,125,19500,9
42,1,1,35,1,1,2,1955,24,1,1,1,15,26.62,3,16,1,2100,0,0,52500,7
63,2,4,35,1,2,2,1610,42,1,1,1,22,28,1,6,1,0,4600,750,57500,4
24,1,6,35,1,1,2,1825,5,1,1,1,5,22.06,3,12,1,1450,0,0,32000,7
59,1,1,35,1,2,2,2034,29,1,1,1,24,18.3,1,5,2,1750,0,625,38000,6
41,1,1,35,1,2,2,2086,21,1,1,1,10,35.64,1,11,1,2200,8250,1150,70000,11
28,1,1,35,1,1,2,2031,9,1,1,9,6,35.07,3,8,2,2400,0,0,60000,9
36,1,1,35,1,1,2,2086,8,1,9,1,19,30,1,4,2,2100,3100,1550,70000,3
43,1,6,35,1,1,2,2007,18,1,9,1,24,13.77,3,5,2,2000,0,0,45000,9
52,2,1,35,1,2,2,1642,30,1,1,1,11,26.26,1,11,1,1600,2700,625,36000,9
56,1,1,35,1,2,2,1825,31,1,1,1,9,37.3,1,16,1,2400,6750,1000,72500,11
46,2,1,35,1,1,2,1955,23,1,1,1,4,28.93,3,9,2,2200,0,0,60000,9
56,1,1,35,1,2,2,2086,36,1,1,1,6,34.8,1,3,1,2100,6500,1200,77500,9
60,2,1,35,1,2,2,1955,34,1,1,1,8,38.3,1,12,1,2300,5500,1550,80000,9
52,1,1,35,1,1,2,2086,31,1,1,1,99,43.2,1,99,1,2200,10000,1250,100000,11
49,2,1,35,1,1,2,1929,21,1,1,1,10,46.7,1,11,1,2200,11000,1300,92500,11
43,2,3,35,1,1,2,1955,22,1,1,1,4,31.74,3,7,2,2200,0,0,67500,9
58,1,1,35,1,2,2,2190,42,1,1,1,22,21.57,1,16,1,2200,3600,475,50000,6
55,2,1,35,1,2,2,730,10,1,1,2,5,21.77,1,7,1,1050,1350,350,24000,6
30,2,1,35,1,1,2,348,6,1,1,2,10,8.64,1,11,1,275,975,275,9250,12
32,1,1,35,1,1,2,2190,11,1,1,1,19,32.5,1,4,2,2200,3600,1100,87500,9
57,1,1,35,1,1,2,2086,40,1,2,1,15,57.6,3,15,2,2300,6000,0,97500,9
52,1,1,35,1,2,2,2805,35,1,1,1,5,16.74,3,5,2,2100,0,0,87500,7
57,1,1,35,1,1,2,1564,36,1,1,1,6,96,1,7,2,2100,7250,3000,150000,9
55,2,1,35,1,1,2,939,0,1,1,2,7,45,1,12,1,2100,3700,1200,52500,9
55,2,1,35,1,1,2,1815,25,1,1,1,4,22,1,16,1,1550,3700,500,36000,9
61,1,1,35,1,1,2,2242,43,1,1,1,2,43.51,3,15,2,2200,8000,0,75000,9
47,1,1,35,1,1,2,2086,24,1,1,1,15,42.72,3,16,1,2300,6750,0,97500,11
47,2,1,35,1,1,2,2086,22,1,1,1,10,30.01,1,11,1,2300,8250,1150,75000,12
55,2,1,35,1,1,2,1825,36,1,1,1,2,38.4,3,12,1,2100,5000,0,75000,9
29,1,1,35,1,1,2,2086,12,1,1,1,18,31.2,3,5,2,2200,0,0,67500,9
38,1,1,35,1,1,2,2086,20,1,1,1,5,24,2,5,2,2100,1850,0,62500,9
37,2,1,35,1,1,2,1673,0,1,1,1,17,12.5,3,6,2,750,0,0,20000,9
60,1,1,35,1,2,2,2346,39,1,1,1,1,46.93,3,6,2,2300,3900,0,120000,12
59,2,1,35,1,2,2,2086,25,1,1,1,2,38.88,3,12,2,2300,4900,150,80000,9
32,2,1,35,1,1,2,1825,9,1,1,1,9,31,2,12,2,575,0,500,13500,12
63,1,1,35,1,2,2,2086,40,1,1,1,22,24.57,1,16,1,2300,4000,600,50000,10
29,1,6,35,1,1,2,2086,3,1,1,1,22,19,1,4,1,2100,3400,450,55000,7
48,2,1,35,1,1,2,1825,27,1,1,1,2,22.13,3,16,1,0,3000,0,41000,9
23,1,6,35,2,1,2,2086,3,1,1,1,20,19,3,5,2,1950,0,0,43000,9
51,1,1,35,1,1,2,2607,31,1,1,1,20,25.91,1,5,2,2300,0,2000,90000,7
50,2,1,35,1,1,2,2086,29,1,1,1,9,23.53,1,12,2,2200,0,650,49000,9
49,1,1,35,1,1,2,2086,30,1,1,1,18,23.72,1,7,1,2100,3600,600,51000,4
46,2,1,35,1,1,2,1695,19,1,1,1,5,18,3,5,2,1350,0,0,31000,6
33,2,2,35,1,1,2,2086,12,1,1,1,5,11.58,2,10,2,925,1100,0,22000,6
28,1,2,35,1,1,2,1825,19.33113,1,1,1,20,26,3,6,2,2400,0,0,52500,9
55,2,1,35,1,1,2,2190,28,1,1,1,10,36.57,1,11,1,2100,9000,1250,80000,12
45,1,3,35,1,1,2,2086,27,1,1,1,17,45.6,1,13,2,2200,2600,1500,95000,9
52,2,1,35,1,2,2,1043,0,1,1,2,5,16.29,3,8,2,1050,600,0,23000,12
27,1,1,35,1,1,2,2092,5,1,1,1,22,31.17,3,5,2,2200,0,0,75000,8
27,2,1,35,1,1,2,1942,4,1,2,1,5,13.75,3,8,2,1550,0,0,34000,12
58,1,4,35,1,1,2,2086,30,1,1,1,24,19.05,1,5,2,2300,0,950,130000,4
32,1,2,35,1,1,2,2086,13,1,1,1,24,26.4,3,5,2,2300,2200,0,60000,6
52,2,1,35,1,2,2,1564,15,1,1,1,8,20.48,1,12,2,1450,2000,550,31000,9
51,1,1,35,1,2,2,3389,33,1,1,1,2,25.11,3,15,2,2200,0,0,75000,7
45,2,4,35,1,2,1,2191,28,1,1,1,15,28.8,1,16,1,2300,4800,650,67500,10
47,1,2,35,1,1,2,2086,20,1,1,1,22,25.91,1,6,2,2200,0,900,55000,9
49,1,3,35,1,2,2,1955,13,1,9,1,6,38.4,1,16,1,2200,0,0,77500,12
41,2,1,35,1,1,2,2086,13,1,1,1,25,16.85,3,5,2,1550,0,0,37000,6
39,1,1,35,1,1,2,2086,9,1,1,1,25,24.41,3,5,2,2400,0,0,62500,6
37,1,1,35,1,1,2,2084,14,1,1,1,5,20.16,3,7,2,2200,250,0,57500,9
69,2,1,35,1,2,2,1251,33,1,1,2,13,17.5,1,6,2,0,0,550,24000,5
55,1,1,35,1,2,2,2086,39,1,1,1,20,40,1,5,2,2200,0,1250,110000,9
56,2,1,35,1,2,2,2086,9,1,1,1,4,20,3,12,1,1950,2800,650,42000,9
33,1,1,35,1,1,2,2086,5,1,1,1,4,28.32,2,16,1,2200,4100,0,52500,11
35,2,1,35,1,1,2,1955,13,1,2,1,10,25.09,1,11,1,2400,2600,400,47500,11
31,1,1,35,1,1,2,2086,8,1,1,1,15,37.44,1,16,1,2200,7250,1025,77500,10
42,2,1,35,1,1,2,1955,22,1,1,1,5,28.98,1,13,2,2200,2400,700,62500,9
42,1,1,35,1,1,2,2086,21,1,1,1,5,14.5,3,6,2,1450,0,0,34000,5
48,1,1,35,1,2,2,2086,33,1,1,1,17,21.6,1,13,1,2000,3300,575,45000,10
52,1,1,35,1,1,2,2086,35,1,1,1,6,34.8,2,16,1,2100,17500,200,140000,9
46,2,1,35,1,1,1,3222,18,1,1,1,9,24.56,3,12,2,2300,0,0,50000,11
54,2,1,35,1,2,2,1841,19,1,1,1,9,44.06,1,12,1,2200,7500,1750,80000,12
53,2,1,35,1,2,2,1955,31,1,1,1,6,38.92,3,12,1,2300,6000,0,77500,9
43,2,1,35,1,1,1,2907,6,1,1,1,7,33.28,1,12,1,2100,3500,1250,87500,8
62,2,1,35,1,1,2,1721,33,1,1,1,11,27.93,3,13,1,2200,4100,0,52500,8
47,2,1,35,1,1,2,2607,23,1,1,1,10,31.49,1,11,1,2400,8500,1300,72500,11
46,1,1,35,1,1,2,2607,24,1,1,1,2,38.78,3,11,1,2200,12000,1050,100000,12
52,1,1,35,1,1,2,2086,26,1,1,1,19,34,1,4,2,2400,0,3700,77500,4
36,2,1,35,1,1,2,1955,7,1,1,1,7,38.94,1,12,1,2100,5500,1150,82500,11
37,1,1,35,1,1,2,2086,16,1,1,1,20,33.6,1,5,2,2100,5750,925,72500,9
57,1,1,35,1,2,2,1945,33,1,1,1,9,48.39,1,11,1,2200,0,1800,97500,11
48,2,1,35,1,2,2,1727,24,1,2,1,9,26,1,11,2,2200,3600,675,47000,9
59,1,1,35,1,1,2,2086,16,1,1,1,10,20.13,1,11,1,2200,9750,1300,87500,10
44,2,1,35,1,1,2,172,14,1,1,1,8,13,3,12,2,1150,375,375,27000,9
44,1,1,35,1,1,2,2086,22,1,1,1,20,27.7,3,6,2,2200,200,0,57500,9
37,2,4,35,2,1,1,2137,15,1,1,1,9,17.3,3,12,2,1800,1100,0,39000,9
45,1,1,35,1,1,2,2086,28,1,1,1,20,30,3,5,2,2300,2000,0,85000,9
59,2,4,35,2,1,2,1981,22,1,1,1,8,14.01,3,12,2,1450,0,0,33000,9
25,2,2,35,1,2,1,2275,9,1,1,1,17,17,3,10,2,1450,0,0,31000,7
55,2,4,35,1,1,2,2086,14,1,1,1,10,44.16,1,11,1,2200,10000,1300,95000,11
23,2,6,35,2,1,1,3390,2,1,1,1,8,17.77,2,12,2,1700,475,0,38000,11
50,2,1,35,1,2,2,1955,28,1,1,1,5,58.88,3,8,2,2300,6500,0,135000,11
42,1,1,35,1,1,2,2086,18,1,1,1,15,48,1,16,1,2100,12000,1550,100000,9
39,2,1,35,1,1,1,1473,6,1,1,2,10,36.54,1,11,1,2200,5250,900,52500,12
57,1,6,35,1,1,1,2435,19.33113,1,1,1,24,19.47,1,5,2,2300,0,500,52500,9
39,2,3,35,2,1,1,3129,2,1,1,1,17,11.72,3,10,2,2600,0,0,25000,6
19,1,6,35,2,1,2,1080,0,1,1,1,17,8.22,3,10,2,475,0,0,5500,5
35,1,6,35,2,1,2,2086,11,1,1,1,24,18.75,3,5,2,1750,1150,0,40000,11
57,1,1,35,1,1,2,3129,39,1,1,1,4,28.87,3,8,2,2100,7750,0,150000,12
31,1,2,35,1,1,2,1868,0,1,1,1,8,20.64,3,12,1,1850,0,0,42000,9
41,2,1,35,1,1,2,1955,16,1,1,1,12,23.55,3,8,2,2200,725,0,50000,11
53,2,1,35,1,1,2,1825,31,1,1,1,6,21.69,2,11,1,2300,3700,25,55000,9
42,1,1,35,1,1,2,2086,22,1,1,1,10,43.2,1,11,1,2200,4600,0,92500,12
45,2,1,35,1,1,1,438,23,1,1,2,7,41.7,1,12,1,425,900,700,14000,11
34,1,1,35,1,1,2,1825,5,1,1,1,9,35.64,3,13,1,2200,4300,0,55000,12
29,2,1,35,1,1,2,163,5,1,1,1,12,19.46,3,8,2,50,25,0,4900,11
55,1,2,35,1,1,2,2086,37,1,1,1,20,20.16,1,11,1,1950,2100,575,41000,6
59,1,6,35,1,1,2,1747,36,1,1,1,22,19,1,5,2,1900,0,525,43000,9
33,1,1,35,1,1,2,1877,15,1,2,1,20,37,1,4,2,2300,0,2700,110000,9
33,1,1,35,1,1,2,1500,11,1,1,1,10,38.4,1,11,1,2200,5500,1000,57500,12
68,1,4,35,2,1,2,2346,38,1,1,1,10,64,1,11,1,0,0,1200,140000,12
32,1,6,35,2,1,2,889,12,1,1,1,20,26,3,6,2,1050,0,0,25000,9
64,1,1,35,1,2,2,2086,40,1,9,1,2,60,3,13,2,2100,0,0,92500,9
54,1,1,35,2,1,1,3522,11,1,1,1,24,14.26,3,5,2,1300,0,0,30000,12
44,2,1,35,2,1,2,2086,17,1,9,1,8,24,1,15,2,2100,850,0,47000,5
57,2,1,35,1,2,2,1825,26,1,1,1,4,22.75,1,11,1,2100,3300,625,46000,6
59,1,1,35,1,2,2,2086,41,1,1,1,13,24.43,1,6,2,2200,0,500,49000,6
43,1,1,35,1,1,2,2086,20,1,1,1,11,24,3,5,2,2200,0,0,50000,9
61,1,3,35,1,2,2,1955,39,1,1,1,6,41.98,3,5,2,0,4000,0,110000,9
29,1,1,35,1,1,2,2086,10,1,1,1,5,25.92,3,6,2,2300,0,0,60000,8
38,1,1,35,1,1,2,2086,15,1,1,1,2,55.2,3,5,2,2300,0,325,135000,11
39,1,1,35,1,2,2,1825,10,1,1,1,6,41.14,3,16,1,2100,6250,0,72500,11
41,2,2,35,1,1,2,1955,4,1,1,1,6,35,1,11,1,2300,4000,700,55000,9
34,1,1,35,1,1,1,2485,17,1,1,1,18,30.93,3,4,2,2300,0,0,72500,4
52,1,1,35,1,1,2,1960,36,1,1,1,2,33.75,3,5,2,2100,0,0,130000,8
54,1,1,35,1,1,1,2190,31,1,1,1,6,48.96,3,5,2,2400,0,0,115000,11
41,2,6,35,1,1,2,1955,23,1,1,1,12,25.6,3,8,2,2200,1450,0,50000,7
49,1,1,35,1,1,2,2155,25,1,1,1,18,31,3,5,2,2100,3000,0,70000,9
30,1,6,35,1,2,2,2086,6,1,1,1,10,35.04,1,11,1,2200,7750,1250,70000,11
43,2,1,35,1,1,2,1564,23,1,1,1,17,16.85,1,7,2,450,700,150,12000,9
54,1,1,35,1,1,2,2086,39,1,1,1,24,23.52,1,5,2,2200,0,1100,80000,3
31,1,2,35,2,1,2,1196,13,1,1,1,10,16.75,1,6,2,775,225,350,20000,4
49,2,1,35,1,2,2,1955,26,1,1,1,99,91.14,3,8,2,2200,6750,0,290000,12
36,2,1,35,1,1,2,2086,6,1,1,1,10,42.72,1,11,1,2300,10000,1700,92500,11
36,1,1,35,1,1,2,2086,13,1,1,1,2,48,3,5,2,2200,2800,1000,100000,11
37,1,1,35,1,1,2,1825,13,1,9,1,9,19.39,3,12,2,2200,0,0,48000,11
30,2,1,35,1,1,1,2787,6,1,1,1,10,39.5,1,11,1,2200,6250,1050,62500,12
30,1,1,35,1,1,2,2086,12,1,1,1,22,14.39,1,6,2,1300,0,575,31000,9
49,2,3,35,1,1,2,2086,11,1,1,1,99,38.4,3,5,2,2200,0,0,290000,9
63,2,1,35,1,2,2,1460,0,1,1,2,17,12.9,3,6,2,950,525,0,22000,9
56,1,1,35,1,1,2,2607,25,1,1,1,10,36.1,1,11,1,2200,10500,1500,95000,11
37,1,2,35,2,1,2,2086,20,1,1,1,18,23.04,3,5,2,2100,0,0,62500,9
35,2,2,35,2,1,2,1955,16,1,1,1,99,23.55,3,99,2,2100,475,0,49000,6
48,1,1,35,1,2,2,1825,20,1,1,1,10,65.83,1,11,1,2100,8000,1650,125000,12
45,2,1,35,1,1,2,1955,27,1,1,1,4,23.04,3,8,2,2000,1550,0,44000,9
47,1,1,35,1,1,2,2086,25,1,1,1,2,38.88,3,8,2,2300,5750,0,92500,9
41,2,1,35,1,1,2,1173,11,1,1,2,4,33.71,3,8,2,1800,2100,0,40000,7
34,2,1,35,1,1,2,1955,12,1,1,1,2,36.61,3,8,2,2200,0,0,82500,7
43,1,1,35,1,1,2,2294,16,1,1,1,20,25,3,5,2,2200,2500,0,60000,9
32,1,1,35,1,2,2,1955,7,1,1,1,6,25.6,3,5,2,2200,0,0,47500,9
31,2,1,35,1,2,2,1389,5,1,1,1,5,19.2,3,8,2,950,0,0,23000,9
30,2,2,35,2,1,2,2086,15,1,1,1,5,18,3,10,2,1650,0,0,38000,5
40,2,1,35,1,1,1,2581,10,1,1,1,9,16.76,3,12,2,2200,1850,100,49000,7
41,1,1,35,1,1,2,2086,4,1,1,1,5,18,3,5,2,2000,0,0,45000,7
55,1,1,35,1,2,2,3129,37,1,1,1,2,43.51,3,3,1,2100,0,0,150000,12
48,2,1,35,1,1,2,1251,16,1,1,2,7,46,3,12,1,2100,4900,875,77500,11
46,1,1,35,1,1,1,1344.266,24,1,1,1,2,23,1,16,1,2200,6750,0,85000,11
59,1,4,35,1,1,2,3060,37,1,1,1,21,13.54,3,7,2,2200,450,0,57500,6
46,1,1,35,1,1,2,2086,27,1,1,1,21,20,3,5,2,2200,1500,0,52500,4
46,2,1,35,1,1,2,2086,6,1,1,1,5,20,3,5,2,1850,1300,0,41000,6
48,2,2,35,1,2,2,2086,29,1,1,1,16,24,1,11,1,2200,3700,425,49000,8
59,1,2,35,1,2,2,2607,43,1,1,1,21,32.64,3,7,2,2100,0,0,95000,3
54,2,1,35,1,1,2,1955,27,1,1,1,4,21,3,12,2,2300,3000,0,46000,9
56,2,4,35,1,1,2,1955,28,1,1,1,7,40,1,12,1,2200,3700,950,85000,9
44,2,4,35,1,1,2,2086,18,1,1,1,7,38,3,12,1,2100,1250,225,82500,9
39,1,6,35,1,1,2,2086,8,1,9,1,15,12,1,10,2,1100,0,275,27000,9
36,2,1,35,1,1,1,2959,5,1,1,1,7,64,3,12,1,2200,13000,0,165000,12
50,2,1,35,1,1,2,1564,13,1,1,1,17,12.3,3,6,2,850,0,0,20000,9
40,2,1,35,1,1,2,1955,17,1,1,1,4,28.16,1,16,1,2200,3300,800,55000,11
46,1,1,35,1,1,2,1955,25,1,9,1,6,61.44,3,8,2,2300,0,0,115000,11
31,2,1,35,1,1,2,2346,19.33113,1,1,1,6,27.73,3,9,2,2200,0,175,67500,9
46,2,4,35,1,1,2,1955,20,1,1,1,99,54.78,1,11,1,2100,6250,950,105000,8
53,1,1,35,1,2,2,2086,2,1,1,1,19,32,3,4,2,1950,0,0,41000,6
50,2,4,35,1,1,2,834,22,1,1,1,9,21.78,1,12,2,500,0,175,14000,12
39,2,1,35,1,1,2,1590,18,1,1,1,5,15,3,8,2,1250,0,0,30000,7
42,1,1,35,1,1,2,2242,13,1,1,1,22,25,1,5,2,2400,0,675,65000,6
51,1,4,35,1,1,2,1564,25,1,1,1,13,26.5,1,6,1,2300,4600,825,62500,9
45,1,4,35,1,2,1,1733,20,1,1,1,20,25,3,5,2,1600,0,450,37000,11
54,1,1,35,1,1,2,2086,35,1,1,1,21,26,1,10,1,2100,4200,1300,55000,9
52,2,1,35,1,1,2,2086,25,1,1,1,5,16,3,5,2,1850,1000,0,39000,9
52,1,1,35,1,1,2,2086,37,1,1,1,17,24,1,11,1,2200,4100,750,55000,5
63,1,1,35,1,2,2,2086,46,1,1,1,19,23,3,5,2,2300,0,0,55000,9
51,2,5,35,1,1,2,2086,30,1,1,1,13,26.88,3,6,2,2300,1600,0,60000,6
39,1,2,35,1,1,2,2086,13,1,1,1,24,35,1,5,2,2200,0,975,80000,7
34,2,6,35,1,1,1,1433,0,1,1,2,13,12.6,1,6,2,675,0,375,17500,7
67,2,3,35,1,1,1,1695,19.33113,1,1,2,10,29.22,1,11,1,0,3000,625,20000,11
59,2,3,35,1,1,2,1251,13,1,1,2,13,18.85,1,13,2,1200,750,500,27000,11
42,2,1,35,1,1,2,2086,9,1,1,1,2,14,3,8,2,1900,1950,0,44000,11
47,2,1,35,1,1,2,782,0,1,2,2,10,29.22,3,11,1,100,0,25,5750,9
51,1,3,35,2,1,2,2086,26,1,1,1,24,34.11,1,5,2,1350,0,400,31000,9
30,2,6,35,2,1,2,1304,0,1,1,2,17,14.13,1,14,2,350,0,350,11500,6
64,2,5,35,1,2,1,2033,0,1,1,2,17,14.3,1,6,2,0,0,450,31000,9
64,2,1,35,1,2,2,2086,24,1,1,1,24,16.4,1,5,2,1500,600,475,34000,6
33,2,1,35,1,1,2,2294,15,1,1,1,7,36,1,12,1,1900,2900,500,43000,9
28,1,1,35,2,1,2,1825,3,1,9,1,10,25,1,11,1,2400,0,0,57500,3
23,2,6,35,2,1,2,2086,5,1,1,1,17,11.5,3,13,2,1000,0,0,24000,9
56,1,1,35,1,1,2,2086,37,1,1,1,5,24.48,3,7,2,2200,2500,0,55000,8
32,2,2,35,2,1,2,2086,12,1,1,1,24,34,1,5,2,2300,0,800,67500,7
36,1,3,35,2,1,2,1874,7,1,9,1,3,32.37,3,11,1,2100,0,2400,62500,11
50,1,4,35,1,1,2,2040,32,1,1,1,24,34,1,5,2,2300,0,925,75000,5
44,1,1,35,1,1,2,2086,18,1,1,1,99,76.8,3,5,2,2300,16500,0,230000,12
45,2,1,35,1,1,2,1955,22,1,1,1,10,32,3,11,1,2200,3000,0,60000,12
35,2,6,35,1,2,2,2086,14,1,9,1,10,44.16,1,11,1,2200,0,0,92500,11
31,2,1,35,2,1,2,2086,8,1,1,1,17,23.62,1,11,1,2200,3500,950,47000,6
51,1,1,35,1,2,2,1825,28,1,1,1,2,63.09,2,11,1,2300,1550,0,110000,11
50,2,1,35,1,2,2,1564,25,1,1,1,10,57.6,1,11,1,2400,5750,0,62500,12
53,1,1,35,1,2,2,2086,27,1,1,1,2,48,3,6,2,2300,1450,0,125000,12
57,1,1,35,1,2,2,2086,34,1,1,1,12,38.88,3,5,2,2300,0,0,110000,11
27,2,1,35,1,1,2,1658,7,1,1,1,5,17.75,3,8,2,1350,0,0,30000,9
40,2,1,35,1,1,2,1955,11,1,1,1,5,24,1,13,2,1900,450,575,43000,7
38,1,3,35,2,1,2,2086,14,1,1,1,3,43.2,3,5,2,2300,0,0,100000,12
38,2,3,35,2,1,2,2086,16,1,1,1,2,22.08,3,6,2,2200,0,0,50000,9
52,1,1,35,1,1,2,1955,0,1,1,1,15,44.03,1,16,1,2200,10500,1850,77500,6
53,2,1,35,1,1,2,1955,31,1,1,1,2,46.08,2,16,1,2200,7000,0,95000,9
22,2,6,35,1,1,2,481,0,1,2,1,7,30,1,12,1,450,850,125,13500,11
60,1,1,35,1,1,2,1825,42,1,1,1,17,43.89,3,11,1,2200,6000,0,80000,9
65,2,1,35,1,2,2,2086,45,1,1,1,17,13,1,12,2,0,1450,575,39000,4
58,1,1,35,1,1,2,1955,39,1,1,1,7,35.33,3,12,1,2200,0,0,92500,9
57,2,1,35,1,1,2,1955,36,1,1,1,5,30.21,3,12,2,2200,600,0,47000,9
48,2,1,35,1,2,2,443,18,1,1,2,5,47.44,3,8,2,975,900,0,24000,9
38,2,2,35,1,1,2,2086,19.33113,1,1,1,17,18.24,1,13,2,1950,1350,550,42000,7
58,1,1,35,1,2,1,1344.266,35,1,2,1,10,52.8,1,11,1,2200,5250,1300,130000,12
68,1,1,35,1,1,2,2294,48,1,1,1,17,38.64,3,7,2,0,0,0,82500,9
51,1,1,35,1,2,2,2086,28,1,1,1,5,30.24,3,5,2,2400,0,0,72500,8
58,2,1,35,1,2,2,1955,38,1,1,1,5,24.58,3,16,1,2300,0,0,49000,6
32,1,1,35,1,1,2,2086,12,1,1,1,15,38.4,1,16,1,2100,6000,975,100000,9
42,1,1,35,1,1,2,1825,13,1,1,1,99,68.57,1,11,1,2300,7500,1400,130000,12
38,2,1,35,1,1,2,1825,9,1,1,1,10,49.37,1,11,1,2100,9500,1300,85000,11
40,2,1,35,1,1,2,2086,18,1,1,1,25,33.06,3,5,2,2300,0,0,75000,6
61,1,1,35,1,1,2,1955,43,1,9,1,5,23.5,1,12,1,2000,0,25,46000,6
44,1,1,35,1,1,2,2086,19.33113,1,1,1,24,25.44,1,5,2,2100,0,650,57500,5
35,1,1,35,1,1,1,4117,16,1,1,1,20,27.54,3,6,2,2400,1950,0,72500,10
50,1,1,35,1,1,2,2086,29,1,1,1,20,24,3,13,2,2400,0,0,92500,6
50,2,1,35,1,1,2,2086,23,1,1,1,24,24.96,3,5,2,2200,2600,0,52500,6
48,2,1,35,1,1,2,1379,32,1,1,1,8,17.6,1,12,2,675,2700,450,16500,4
44,1,3,35,1,2,2,2086,27,1,1,1,12,20,3,5,2,2200,1200,0,52500,9
40,2,1,35,1,1,2,1350,16,1,1,1,16,27.28,1,11,1,1850,2900,575,41000,9
46,1,1,35,1,1,2,2086,27,1,1,1,20,26.01,1,4,2,2200,475,925,67500,9
39,2,1,35,1,1,2,2086,19,1,1,1,24,15.69,1,5,2,2300,950,0,55000,11
43,1,1,35,1,1,1,2310,9,1,9,1,5,29.76,2,12,1,2400,6250,1150,75000,12
57,1,1,35,1,2,2,1304,37,1,1,2,17,19.87,1,11,1,1400,2400,400,32000,9
49,2,1,35,1,1,1,1126,20,1,1,2,8,27,3,12,2,1500,2300,150,33000,9
48,1,1,35,1,1,2,2086,32,1,1,1,20,37,3,5,2,2300,0,0,110000,9
45,1,1,35,1,1,2,2294,22,1,1,1,21,17.45,1,5,2,2200,0,350,60000,9
